TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,5.24823424710557,11.275131142962145,96.27090327753866,0.25239,0.07321,0.00073,-0.007553462933124776,5.000000000167146e-05,3.8584332972009694,5.184640208820437e-153,2.535936217359908e-153,-5.209597118939577e-153,,,,-4.2684525077538965e-156,-3.3159428944537805e-154,4.303976465559808e-153,0.0,0.0,0.0,0.0,-0.0,0.0,97.07089864051271,7.77504782847661e-153,1972,2960,3076,3120,3120
0.00083,5.242439673970038,11.25708913063229,96.19691886747577,0.25213,0.07323,0.00073,-0.007565383821038044,4.972353200417383e-05,3.8647006287244077,5.922535113713966e-153,3.8776361546733194e-153,-6.612551108849701e-153,,,,-3.893203822129646e-156,-3.0245297272128076e-154,3.9257324258718217e-153,0.00042709107133786963,0.0009173204856684399,0.007835653741256754,4.521897681433594e-157,-2.6110615162403072e-157,-4.812973875756432e-157,96.99511549055411,9.687017935791902e-153,1972,2960,3076,3120,3120
0.00167,5.236633264994722,11.239688271249406,96.12413046630238,0.25168,0.07327,0.00073,-0.007577412923106162,4.94665189065486e-05,3.871011034145671,6.200865425060779e-153,5.148745610169818e-153,-7.657727904617672e-153,,,,-2.985097155803979e-156,-2.3191818590408397e-154,3.0102157905065027e-153,0.0008588498345690958,0.0018442327081807698,0.01575966561590708,9.516981171419565e-157,-6.330111330990977e-157,-1.0692614234885259e-156,96.92059315898572,1.111760361045119e-152,1972,2960,3076,3120,3120
0.0025,5.231088783696348,11.223108722306684,96.05268970465222,0.25181,0.07334,0.00073,-0.007590018533341545,4.924657173115051e-05,3.877598397003465,5.865462685605449e-153,6.189217619297504e-153,-8.13313004026583e-153,,,,-1.5020169411297417e-156,-1.1671733645995701e-154,1.5149494729227445e-153,0.0012850065007543822,0.0027587268679839286,0.0235834722302969,1.4429364340193447e-156,-1.0945966231155566e-156,-1.7121309367116507e-156,96.84751756629508,1.1783796990237358e-152,1972,2960,3076,3120,3120
0.00333,5.226087660619161,11.20741266158412,95.98262284857417,0.25169,0.0735,0.00073,-0.007603563449707386,4.907777475518542e-05,3.8846451771771053,4.78893930184971e-153,6.821679870372098e-153,-7.833149320226416e-153,,,,5.456183321863467e-157,4.234137055526439e-155,-5.4957630356326736e-154,0.001710733839567133,0.003671907039304199,0.031401517857307576,1.8766931205316255e-156,-1.6242897762662406e-156,-2.3621421188963307e-156,96.77593698691398,1.1437984270124008e-152,1972,2960,3076,3120,3120
0.00417,5.221913130875465,11.192522818307664,95.91383846363425,0.25187,0.0735,0.00073,-0.007618257256651081,4.896934682738993e-05,3.892258254815775,2.8920139595956955e-153,6.866478517051644e-153,-6.583106243564367e-153,,,,3.081921452000089e-156,2.3936405810898623e-154,-3.1068610923563433e-153,0.0021412123681782947,0.0045948291809467,0.03930803585629319,2.1931637568096993e-156,-2.1882692781448737e-156,-2.956120680635639e-156,96.70576690463125,9.942311591460222e-153,1972,2960,3076,3120,3120
0.005,5.218845469157695,11.178220807641614,95.84615686180686,0.25156,0.07339,0.00073,-0.007634130859115018,4.892484881991488e-05,3.900455784380107,1.652166568067925e-154,6.161010496119069e-153,-4.266938114981994e-153,,,,5.956400356730098e-156,4.626613506845763e-154,-6.00518092744984e-153,0.0025662713119235445,0.005505575710074534,0.047114872905984886,2.3176282010493693e-156,-2.7186378971045734e-156,-3.3978422615385993e-156,96.63681883026483,7.496139523385477e-153,1972,2960,3076,3120,3120
0.00583,5.217157004710016,11.16416567316266,95.77935499810198,0.25157,0.07351,0.00073,-0.0076510413747348715,4.894209966157371e-05,3.9091692342169386,-3.3113344082218975e-153,4.582348481716587e-153,-8.55806619274714e-154,,,,8.940653681413874e-156,6.944915381995829e-154,-9.014254682910028e-153,0.0029911366266384097,0.006415167777287798,0.05491623493206956,2.1895450282126333e-156,-3.15601615613073e-156,-3.6063968837872913e-156,96.56884676872797,5.717976752362586e-153,1972,2960,3076,3120,3120
0.00667,5.217105544482777,11.149929874682813,95.71321646721402,0.25132,0.07338,0.00073,-0.007668710802366399,4.901382921928513e-05,3.9182624398227746,-7.352796815998518e-153,2.071529951549509e-153,3.565304385785945e-153,,,,1.1732829058106695e-155,9.114067492246106e-154,-1.1829737279837274e-152,0.003421049112190251,0.007334553142050127,0.06280611186158351,1.7501614935123038e-156,-3.4301692553381594e-156,-3.4947601568114955e-156,96.50160067570064,8.430080232170341e-153,1972,2960,3076,3120,3120
0.0075,5.218925477888724,11.135047410239496,95.64757571982634,0.25127,0.07356,0.00073,-0.007686793196848609,4.912891730873286e-05,3.9275650808525384,-1.1662033925304167e-152,-1.342739722179509e-153,8.776492702000749e-153,,,,1.3971431444982767e-155,1.0853254489653245e-153,-1.4087140331787206e-152,0.0038459155891575284,0.00824180799478524,0.0705966967527062,9.760392117877594e-157,-3.459839398761156e-156,-2.992307084672067e-156,96.43487546034345,1.4657176037174978e-152,1972,2960,3076,3120,3120
0.00834,5.222816689596547,11.119067024463895,95.58234775677542,0.2509,0.07371,0.00073,-0.0077049562607226,4.927394927839031e-05,3.9369134958377914,-1.5832480720644886e-152,-5.523758735901296e-153,1.4411160950467506e-152,,,,1.5259456520330177e-155,1.1854070214848109e-153,-1.5386163559746628e-152,0.004276136249942257,0.009158722017723891,0.07847575205978916,-1.5678978065463412e-157,-3.1769259292913103e-156,-2.0369293788830695e-156,96.36854605297727,2.211019937228784e-152,1972,2960,3076,3120,3120
0.00917,5.228932232957521,11.101602799332804,95.51753859223369,0.25086,0.07385,0.00073,-0.007722958711721226,4.943480959818754e-05,3.9461894262943504,-1.9363926575642066e-152,-1.0213036808022864e-152,1.995736620068895e-152,,,,1.5198939474284687e-155,1.1807354732086985e-153,-1.5325528314849762e-152,0.004701642626202816,0.01006335881725539,0.08625571508288683,-1.5896883162974189e-156,-2.5362573775048426e-156,-6.377350857687648e-157,96.30258301691532,2.9623710755698526e-152,1972,2960,3076,3120,3120
0.01,5.237366534071466,11.08237519371967,95.45323694200933,0.25068,0.07362,0.00073,-0.007740706639361795,4.959809887031885e-05,3.9553482146018553,-2.169292752703038e-152,-1.502632403930454e-152,2.4775667168914737e-152,,,,1.3434877494414903e-155,1.0437313575987018e-153,-1.3547263153828765e-152,0.005127741348456717,0.010966501837319547,0.09403042181104918,-3.26117443209837e-156,-1.5087251383688718e-156,1.183413802257858e-156,96.23704843174461,3.619678442198994e-152,1972,2960,3076,3120,3120
0.01084,5.248146438017852,11.061237761910569,95.38959254990428,0.25052,0.07404,0.00073,-0.007758279117559281,4.975224101963164e-05,3.964431546520687,-2.2238395928171028e-152,-1.9462535810924316e-152,2.8135912839915475e-152,,,,9.706164201827898e-156,7.541084773686405e-154,-9.788060433695975e-153,0.005559765453932742,0.011878862978317424,0.101893528071775,-5.071232821099579e-156,-8.771513481974158e-158,3.3634767217816816e-156,96.17207696986247,4.080399667906228e-152,1972,2960,3076,3120,3120
0.01167,5.261227230897159,11.038187528732683,95.3267895702636,0.25083,0.0737,0.00073,-0.007775921742858224,4.988821939606729e-05,3.9735640770522487,-2.0461377387652495e-152,-2.2928042041568906e-152,2.927396909967313e-152,,,,3.8997623684717134e-156,3.030822367520036e-154,-3.933899234414869e-153,0.005987617820054775,0.012778563731037446,0.1096578780624602,-6.809604642446727e-156,1.6380688754220345e-156,5.70071913036524e-156,96.10785038522046,4.244205866011338e-152,1972,2960,3076,3120,3120
0.0125,5.276494812356555,11.013359357305642,95.26502293804276,0.25031,0.07369,0.00072,-0.007794012882835768,4.99999375057891e-05,3.982936369334383,-1.5936184320878825e-152,-2.4777745529329523e-152,2.746743386132089e-152,,,,-3.897030467913299e-156,-3.0257004658455396e-154,3.9272532305739987e-153,0.006416624291018699,0.013676315282088396,0.11741715663739213,-8.291403975943601e-156,3.5802430461146683e-156,8.010746757011751e-156,96.04457338769218,4.027851247441085e-152,1972,2960,3076,3120,3120
0.01334,5.293773814784607,10.987006437434985,95.20448159910755,0.25031,0.07379,0.00072,-0.007813010519334694,5.008424166359479e-05,3.9927781418303754,-8.428035411903392e-153,-2.4372892417561797e-152,2.2127028466158296e-152,,,,-1.3352537310101945e-155,-1.0370873351186864e-153,1.3461027779942642e-152,0.0068521404989941685,0.014582774353563298,0.1252648811633318,-9.295258557373693e-156,5.605347630802482e-156,1.0054137793828545e-155,95.9824550020114,3.3980509920313417e-152,1972,2960,3076,3120,3120
0.01417,5.312840107378731,10.959470594860605,95.14533736454581,0.25005,0.07392,0.00072,-0.007833389016661588,5.014066970881956e-05,4.0033265363792045,2.0296730817554843e-153,-2.115368502613198e-152,1.289772439734176e-152,,,,-2.3861972664598005e-155,-1.8534927099722833e-153,2.405768060095102e-152,0.0072839516616863215,0.0154762483532636,0.13301430781807058,-9.55574548537751e-156,7.458802888401423e-156,1.1480048020030928e-155,95.92169456353147,2.4858585189696296e-152,1972,2960,3076,3120,3120
0.015,5.333435216744454,10.931147343894489,95.08773543883443,0.25022,0.07398,0.00072,-0.00785557550989533,5.0171003608226475e-05,4.0147942737552755,1.5067141217140326e-152,-1.4722606381297932e-152,-2.3900997492572747e-154,,,,-3.4541326657343677e-155,-2.683117757980608e-153,3.4825919965423413e-152,0.007717377499544362,0.01636744824547723,0.1407589815615054,-8.859708530048014e-156,8.919380526035005e-156,1.1995403272239119e-155,95.86246890389852,2.1067297142348313e-152,1972,2960,3076,3120,3120
0.01584,5.355280179427688,10.902450838009281,95.03178328503321,0.24976,0.07383,0.00072,-0.007879894154747689,5.017870645378451e-05,4.027341802361206,2.9928984781256174e-152,-4.932079372164151e-153,-1.6872893125856491e-152,,,,-4.4250606811521455e-155,-3.4374074687607466e-153,4.4616333158961885e-152,0.008157773951297447,0.017267036157768027,0.1485922859719662,-7.005778146662081e-156,9.72919288844915e-156,1.1290358640680689e-155,95.80491790304346,3.47097113126365e-152,1972,2960,3076,3120,3120
0.01667,5.378087310797866,10.87378282707611,94.97753650315377,0.2498,0.07406,0.00072,-0.007906523146146502,5.016831856447624e-05,4.041055863308663,4.545466862861965e-152,8.032108277443392e-153,-3.609535675372343e-152,,,,-5.165173194026897e-155,-4.0124169748981776e-153,5.207975258140117e-152,0.008594745441875766,0.01815357929462415,0.156327850394523,-3.9367965408659176e-156,9.602986061671874e-156,9.133941735708168e-156,95.74912749629047,5.8596215259151005e-152,1972,2960,3076,3120,3120
0.0175,5.401569773823118,10.845507947429498,94.9249820412008,0.2495,0.0742,0.00072,-0.007935465773133562,5.01448757222868e-05,4.0559350767657305,6.009866951565346e-152,2.3582010397060493e-152,-5.646675453746305e-152,,,,-5.530394583541529e-155,-4.2962229654245787e-153,5.576345327487969e-152,0.009033601451276314,0.019037804200990438,0.16405906677824147,3.6043818499466163e-157,8.315927869254807e-156,5.365599341877026e-156,95.69511071199788,8.576978290699415e-152,1972,2960,3076,3120,3120
0.01834,5.4254498667084965,10.817936124148417,94.8740205920627,0.24935,0.07408,0.00072,-0.00796653479393572,5.01133974898521e-05,4.071882163497101,7.199878674413637e-152,4.068492183775813e-152,-7.603373295868809e-152,,,,-5.37962223696427e-155,-4.1792087999135815e-153,5.424465006822641e-152,0.009479696314505496,0.01993038142362759,0.17187916528473718,5.803117577810503e-156,5.66800172731582e-156,-9.368574393937464e-158,95.64278870644384,1.1233973787224718e-151,1972,2960,3076,3120,3120
0.01917,5.449467178106922,10.791312145449176,94.8244525891044,0.24894,0.0742,0.00072,-0.00799934987927403,5.0078477255207445e-05,4.0887026561355375,7.909793184451834e-152,5.785872612660986e-152,-9.240829079645887e-152,,,,-4.591188529387397e-155,-3.5668523360980696e-153,4.629647905588684e-152,0.009922430499775498,0.020810126334555312,0.17960207467565228,1.1954491636632526e-155,1.6561420032144482e-156,-6.951213194047048e-156,95.59197622797161,1.3469746552551396e-151,1972,2960,3076,3120,3120
0.02,5.473387156032926,10.765812295241902,94.77597538389834,0.24865,0.07437,0.00072,-0.008033349909760946,5.004398990887306e-05,4.106111010495342,7.932022154952124e-152,7.32158866771693e-152,-1.0291629732301796e-151,,,,-3.0815808427801398e-155,-2.3942681344966337e-153,3.107675026772645e-152,0.010367116283999833,0.021687749206222507,0.1873209924990752,1.8403932288533975e-155,-3.680102095946613e-156,-1.4903170163273135e-155,95.54237903310505,1.4914431891047363e-151,1972,2960,3076,3120,3120
0.02084,5.4970095686284655,10.741547535110568,94.72820005709752,0.2489,0.07419,0.00072,-0.008067823423874913,5.001291920149223e-05,4.123745834519724,7.079639091086023e-152,8.456424558680701e-152,-1.0481761242565471e-151,,,,-8.249470955240475e-156,-6.413602139020428e-154,8.324625070604962e-153,0.010819118569849332,0.02257389544595269,0.1951289435355951,2.4589036955126618e-155,-1.0180959105486968e-155,-2.346222271273795e-155,95.49361153346398,1.5215115008531452e-151,1972,2960,3076,3120,3120
