TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-5.774840704501708,4.697492859234465,41.19596117294487,0.13714,0.04642,0.0005,-0.006742137608079292,4.000000040925673e-05,3.4482216133800927,-2.783775196964414e-178,-1.5770059632863942e-178,1.59379703752335e-178,,,,-3.2575898254142786e-181,-2.5310575783056092e-179,3.2852131153514356e-178,0.0,0.0,0.0,0.0,-0.0,0.0,41.86313941031788,0.0,2660,3440,3588,3628,3636
0.00083,-5.776309200105847,4.694190091791573,41.17403446996885,0.13747,0.04632,0.0005,-0.006725880220409117,4.000000050700874e-05,3.439476047143738,-3.068009361066309e-178,-2.7825585881505086e-178,2.780192571214249e-178,,,,-4.199022816200179e-181,-3.2622884854747074e-179,4.2343120836937024e-178,-0.00047026463934143046,0.00038234950046069663,0.0033534060776164824,-2.382349270342678e-182,1.7748441223582346e-182,1.7807167795612078e-182,41.8413943736019,0.0,2660,3440,3588,3628,3636
0.00167,-5.77775393894717,4.690980166099695,41.15249218439944,0.13677,0.04615,0.0005,-0.0067097004545085765,4.000000057469563e-05,3.4307893092093193,-3.08788852213009e-178,-4.00257195701807e-178,3.976172982353626e-178,,,,-4.92682244241359e-181,-3.8274949547908345e-179,4.967916299181786e-178,-0.0009463151487966929,0.0007690372854263327,0.006745423628829765,-4.918702316177259e-182,4.570453609578593e-182,4.564474514942244e-182,41.82003525207526,0.0,2660,3440,3588,3628,3636
0.0025,-5.779136991681567,4.687961188132443,41.13193033864913,0.13681,0.04628,0.0005,-0.006693817180618038,4.0000000596738746e-05,3.4222906558749653,-2.7702975229978553e-178,-5.105484939941278e-178,5.051537303410924e-178,,,,-5.302888786169642e-181,-4.119397571493381e-179,5.346782164167801e-178,-0.001416813513918985,0.0011508680563691543,0.010095345896376857,-7.303657727939522e-182,8.278480193184197e-182,8.239790787931279e-182,41.799654279115074,0.0,2660,3440,3588,3628,3636
0.00333,-5.780437683224143,4.685228213410396,41.11293903771443,0.13625,0.04584,0.0005,-0.006678518909250223,4.000000055844791e-05,3.4141410155391045,-2.059973734095629e-178,-5.937447517983362e-178,5.854550812295617e-178,,,,-5.191126936938588e-181,-4.03228209581775e-179,5.233697925767369e-178,-0.0018874211382964089,0.0015324646566900657,0.013443657895992682,-9.270133610771136e-182,1.2774223640792187e-181,1.2679822851157147e-181,41.78083986159443,0.0,2660,3440,3588,3628,3636
0.00417,-5.781653544335596,4.6828684317040015,41.09607062101454,0.13708,0.04632,0.0005,-0.006664177061579044,4.000000044789053e-05,3.4065385127439023,-9.304306474611707e-179,-6.333421888135077e-178,6.223013857942832e-178,,,,-4.473093392497907e-181,-3.474155172795327e-179,4.50926126185171e-178,-0.0023638024210543254,0.0019184489746620693,0.016830833511951634,-1.0502240024060168e-181,1.7830067253501106e-181,1.7656021046588792e-181,41.76414484869519,0.0,2660,3440,3588,3628,3636
0.005,-5.782798122119335,4.680954998384531,41.081804274475786,0.13659,0.04592,0.0005,-0.006651232172546898,4.0000000257956007e-05,3.3997109106659824,6.053830652231892e-179,-6.132503244728384e-178,5.99946145621243e-178,,,,-3.065879739819404e-181,-2.3806373571967045e-179,3.0899117920162114e-178,-0.0028346085950732053,0.0022996642722361185,0.02017641806575939,-1.0634571770502983e-181,2.2905132363966813e-181,2.263197408411111e-181,41.75005073367486,0.0,2660,3440,3588,3628,3636
0.00583,-5.783896167334497,4.6795401978092235,41.07051143787359,0.13671,0.04658,0.0005,-0.006640153640367385,3.9999999988438525e-05,3.393895288946754,2.485943304214192e-178,-5.196891247720252e-178,5.049914272485618e-178,,,,-9.408483649429575e-182,-7.295171197181245e-180,9.468214731363105e-179,-0.003305506069638305,0.0026807440724159605,0.0235209620668827,-9.376046435609484e-182,2.7517498802760037e-181,2.713034068390002e-181,41.738932198918604,0.0,2660,3440,3588,3628,3636
0.00667,-5.7849766962441285,4.678649067982565,41.06242608990541,0.13699,0.04632,0.0005,-0.006631380331782585,3.9999999647911955e-05,3.389308572633816,4.59495120103362e-178,-3.4333852859195217e-178,3.28505194087305e-178,,,,1.8586312148021364e-181,1.4454725847861422e-179,-1.876224128925804e-178,-0.0037821667693634714,0.0030663201865451135,0.02690500335890225,-6.458576281557283e-182,3.1073345340150296e-181,3.0564513463128055e-181,41.731026213913864,0.0,2660,3440,3588,3628,3636
0.0075,-5.786064568264257,4.67827472748545,41.05762324164563,0.13688,0.04607,0.0005,-0.006625254164118874,3.9999999255133046e-05,3.3861149077407755,6.759551749520648e-178,-8.156941961695507e-179,6.82107907413225e-179,,,,5.202682461910806e-181,4.043393127800406e-179,-5.248209461857697e-178,-0.004253241215803505,0.00344725458964431,0.030248233747263688,-1.835987812842382e-182,3.280320933350099e-181,3.217960374476312e-181,41.726409189707084,0.0,2660,3440,3588,3628,3636
0.00833,-5.787171764058735,4.678376466977091,41.05600862499805,0.1358,0.04663,0.0005,-0.0066219606740546355,3.999999883969049e-05,3.384396815473248,8.754353205550091e-178,2.594697815551673e-178,-2.6947513265181926e-178,,,,8.866136195522259e-181,6.889279262032979e-179,-8.942035889465664e-178,-0.004724405026746873,0.003828177894747672,0.033591202871002555,4.479955602941249e-182,3.2078950274996235e-181,3.13602264191942e-181,41.7249854117338,0.0,2660,3440,3588,3628,3636
0.00917,-5.788290129641431,4.67888126256006,41.057322269747694,0.13661,0.04612,0.0005,-0.006621488535562315,3.999999844162562e-05,3.3841360155200237,1.0312356988551753e-177,6.631812755980979e-178,-6.678231496324476e-178,,,,1.2527967315677214e-180,9.733706661100162e-179,-1.2633960593843545e-177,-0.005201337207691107,0.0042137156277200615,0.03697443633052786,1.233582153711508e-181,2.827744338931336e-181,2.749837003652657e-181,41.726489721230564,0.0,2660,3440,3588,3628,3636
0.01,-5.789387429520133,4.679688789330569,41.06115741198583,0.13673,0.04611,0.0005,-0.00662361454192351,3.9999998109790924e-05,3.3852070521174467,1.1143438312742118e-177,1.1015576416721095e-177,-1.0988820682707191e-177,,,,1.5781221897566868e-180,1.226050954482755e-178,-1.5913613940800524e-177,-0.005672681827640913,0.004594717052387607,0.04031760281609076,2.107079764120134e-181,2.1092926546268745e-181,2.0305848088660087e-181,41.7305061314376,0.0,2660,3440,3588,3628,3636
0.01084,-5.7904080362083405,4.680679340461623,41.06699361805572,0.13678,0.04687,0.0005,-0.0066279142457974305,3.99999978987901e-05,3.387383679436086,1.0960351259798666e-177,1.5352306682428982e-177,-1.5235719085839941e-177,,,,1.81551464429442e-180,1.4103977724469087e-178,-1.8306320703617052e-177,-0.0061497925604198575,0.004980382940071306,0.043701446894830534,3.0178001020879603e-181,1.0228831351756924e-181,9.500813213223291e-182,41.736501400326304,0.0,2660,3440,3588,3628,3636
0.01167,-5.791278797285287,4.681723458779392,41.07424033364611,0.13647,0.04632,0.0005,-0.006633793404537472,3.999999786445885e-05,3.390355459637178,9.511389626462579e-178,1.914794501604469e-177,-1.893037283349548e-177,,,,1.915033560648942e-180,1.4876166612011823e-178,-1.9308547430513736e-177,-0.006621300403941633,0.005361540401632606,0.04704553974085524,3.851235381178984e-181,-3.816738618467169e-182,-4.4087152985169344e-182,41.74386977315942,0.0,2660,3440,3588,3628,3636
0.0125,-5.791919721142933,4.682691870408979,41.08228605560816,0.13602,0.046,0.0005,-0.006640532412985399,3.999999805799677e-05,3.393750596357817,6.617862985286625e-178,2.1835980344029025e-177,-2.1514490161153803e-177,,,,1.8286488429051192e-180,1.420400098196056e-178,-1.8436061603180518e-177,-0.007092869790424624,0.005742779796306859,0.050390255164951374,4.5078814488822126e-181,-2.05019093914336e-181,-2.0874425696583595e-181,41.751983962012815,0.0,2660,3440,3588,3628,3636
0.01334,-5.792258064628364,4.683464627726647,41.09054919575716,0.13592,0.04627,0.0005,-0.006647335646313864,3.999999851903981e-05,3.3971609677103127,2.2135191390273152e-178,2.282090632824262e-177,-2.2403314368518332e-177,,,,1.5160853408302713e-180,1.177468039668428e-178,-1.5282865890143068e-177,-0.0075701610835539725,0.006128684176343042,0.053775940322978125,4.871752055168195e-181,-3.890143983814294e-181,-3.8969439518899086e-181,41.76024817473381,0.0,2660,3440,3588,3628,3636
0.01417,-5.792243407989405,4.683938897127072,41.09852759488075,0.13733,0.04606,0.0005,-0.006653380206177443,3.999999926815841e-05,3.4001666785442413,-3.6179414369814754e-178,2.153655414891297e-177,-2.1043441943177434e-177,,,,9.513741199271985e-181,7.386572371220176e-179,-9.587255117674426e-178,-0.00804178351525645,0.006510045224945125,0.057121980922740186,4.8145759167850344e-181,-5.696002736030016e-181,-5.665726571473514e-181,41.76814980049501,0.0,2660,3440,3588,3628,3636
0.015,-5.791860815131101,4.684035100063905,41.10584256677017,0.13708,0.04609,0.0005,-0.006657862224917878,4.0000000299459876e-05,3.4023593214296306,-1.0611935623914623e-177,1.7516815053438144e-177,-1.6982668632569925e-177,,,,1.295727802319563e-181,1.001415348932943e-179,-1.2995731698074771e-178,-0.00851338977433602,0.006891429498331765,0.060468644138576236,4.2352562768203634e-181,-7.285923976311531e-181,-7.21382657217805e-181,41.77530526093827,0.0,2660,3440,3588,3628,3636
0.01584,-5.791139424102945,4.683701076860047,41.11227063660319,0.13754,0.04629,0.0005,-0.0066600411041211355,4.000000157414439e-05,3.4033642329292086,-1.8303852015929623e-177,1.0474224719682603e-177,-9.94733576434328e-178,,,,-9.270458891123106e-181,-7.207612500361527e-179,9.3553962501105e-178,-0.008990632550192942,0.007277398964293386,0.06385619483878163,3.0438679944835e-181,-8.439210797043653e-181,-8.323396613339669e-181,41.78149289463081,0.0,2660,3440,3588,3628,3636
0.01667,-5.790154610785874,4.682913879275419,41.11775471552613,0.13637,0.04673,0.0005,-0.006659282224007997,4.00000030159856e-05,3.4028620529964897,-2.6026975985003576e-177,3.7979416400726496e-179,7.939799646671462e-180,,,,-2.1641665628026858e-180,-1.681840393964453e-178,2.1829770681313944e-177,-0.009462124402294318,0.007658727909080095,0.06720390251590486,1.2390934903235062e-181,-8.881094186826994e-181,-8.725135161776577e-181,41.786664447688175,0.0,2660,3440,3588,3628,3636
0.0175,-5.789022843165463,4.681678967854107,41.122389212668,0.13721,0.04621,0.0005,-0.006655098109150763,4.000000450975395e-05,3.4006095476832487,-3.2932294700559927e-177,-1.246444088304733e-177,1.2786800572340993e-177,,,,-3.492866393646537e-180,-2.71400124066055e-178,3.522672697370513e-177,-0.009933530085210859,0.008039974530776008,0.07055202213543754,-1.161226858191815e-181,-8.389110091924794e-181,-8.201332918742561e-181,41.790929613911345,0.0,2660,3440,3588,3628,3636
0.01834,-5.787889284757575,4.680027088432558,41.1263803522099,0.13581,0.04582,0.0005,-0.006647187638707315,4.000000590354704e-05,3.3964594061405844,-3.803385233421462e-177,-2.7370159346843667e-177,2.748319701644617e-177,,,,-4.790203976375518e-180,-3.721724643735507e-178,4.830646544156586e-177,-0.010410522018705543,0.00842569554370713,0.07394083593904963,-4.085174048318585e-181,-6.747844893252831e-181,-6.542128478089358e-181,41.7945149127934,0.0,2660,3440,3588,3628,3636
0.01917,-5.786909232994888,4.678009786414642,41.12999035223262,0.1365,0.04616,0.0005,-0.006635472120105229,4.0000007015816256e-05,3.390378328869513,-4.028147369304932e-177,-4.323555507263728e-177,4.3070575125828005e-177,,,,-5.903742864890115e-180,-4.586583164245471e-178,5.953184937721925e-177,-0.010881749428561023,0.008806675261937472,0.07728961617498355,-7.273508443877545e-181,-3.873380350664129e-181,-3.66977858351916e-181,41.797705683535554,0.0,2660,3440,3588,3628,3636
0.02,-5.786225785732041,4.6756949512083805,41.13347820490892,0.13669,0.04639,0.0005,-0.006620125141425079,4.0000007647569355e-05,3.382461797909625,-3.8660123924611983e-177,-5.8556744374205985e-177,5.805748907362294e-177,,,,-6.660562834172747e-180,-5.174243589597646e-178,6.715929541856641e-177,-0.011352909114875924,0.009187478612363211,0.08063868537514762,-1.0487339295288966e-180,2.7073684826603528e-182,4.4729660213679175e-182,41.80078421936535,0.0,2660,3440,3588,3628,3636
0.02084,-5.785947529377293,4.673163560759499,41.13704895245249,0.1367,0.0462,0.0005,-0.006601590162580381,4.000000759978278e-05,3.372942475932865,-3.2312018488681133e-177,-7.1486870136222955e-177,7.061910128676629e-177,,,,-6.880962253681059e-180,-5.345113528426546e-178,6.937696225623907e-177,-0.01182970579980506,0.009572670280773313,0.08402839563508523,-1.341153350700147e-180,5.628793853324731e-181,5.749029478165551e-181,41.803976401710756,0.0,2660,3440,3588,3628,3636
0.02167,-5.786130796579677,4.670507956165402,41.14081913249254,0.13663,0.04646,0.0005,-0.006580577318497864,4.0000006695487816e-05,3.362187962173703,-2.067402967254352e-177,-7.994913472584634e-177,7.871034096169944e-177,,,,-6.396588703973341e-180,-4.968427603238514e-178,6.448758353401511e-177,-0.012300822466572256,0.0099530651637346,0.08737805106162545,-1.5568675006717161e-180,1.1793980765266846e-180,1.1828455066263946e-180,41.80741504872307,0.0,2660,3440,3588,3628,3636
