TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-0.07426697453568507,5.095604672335583,49.405071839535914,0.20517,0.05746,0.00064,-0.005289614001750551,3.000000000000256e-05,2.7025171584494605,-2.709124376271014e-170,4.024850523311198e-171,-3.0756176602412904e-170,,,,4.8661883443726113e-175,3.773729742138374e-173,-4.8973802448102895e-172,0.0,0.0,0.0,0.0,-0.0,0.0,49.667210773607366,0.0,2388,3292,3500,3552,3548
0.00083,-0.0828255017725307,5.090424360406916,49.39902936074257,0.20431,0.05724,0.00063,-0.0052892878922590255,3.0000000000002613e-05,2.7026905248220108,-2.6277147476775275e-170,1.739074053405397e-171,-3.158703663978852e-170,,,,5.536327085514499e-175,4.308551165940734e-173,-5.591972513534236e-172,-6.395470349221927e-06,0.0004146885209664962,0.004022463166015138,-2.172707259946311e-174,-2.3465801540499765e-175,-2.5380857259098835e-174,49.66068245620749,0.0,2388,3292,3500,3552,3548
0.00167,-0.09085169208314978,5.085604026508647,49.39291528349501,0.20518,0.05737,0.00064,-0.005289268513518233,3.0000000000002694e-05,2.702999335610758,-2.232752396928918e-170,-1.3528826123773546e-171,-2.913412004300949e-170,,,,5.771601851290944e-175,4.508513996863504e-173,-5.852082521930718e-172,-1.3551318090463674e-05,0.0008339612425641912,0.008092888869247014,-4.175316932867059e-174,-2.5056987515823505e-175,-5.039918823554528e-174,49.65412070057137,0.0,2388,3292,3500,3552,3548
0.0025,-0.09787196355776408,5.081328493772646,49.38642520014169,0.20475,0.05732,0.00064,-0.005289615224024156,3.000000000000279e-05,2.7034585736684034,-1.48397948975108e-170,-5.124008187133058e-171,-2.278892622100388e-170,,,,5.429249479160773e-175,4.2615997991062716e-173,-5.532292407454493e-172,-2.1234541197088738e-05,0.0012478723158636231,0.01211434398934659,-5.688454234912786e-174,1.3114064626033135e-176,-7.153783921531908e-174,49.647240328462026,0.0,2388,3292,3500,3552,3548
0.00333,-0.10350135674386748,5.077722983386248,49.3792426765673,0.20425,0.05774,0.00063,-0.005290357126232222,3.0000000000002884e-05,2.704069863937845,-3.6961811115078035e-171,-9.337824958886242e-171,-1.221183741223073e-170,,,,4.3923386237207375e-175,3.475353408583051e-173,-4.512556386974598e-172,-2.9432751126548613e-05,0.0016614625400759775,0.016135242477109228,-6.443081622203948e-174,6.01876984750198e-175,-8.578717510186338e-174,49.63973801842816,0.0,2388,3292,3500,3552,3548
0.00417,-0.1074725721304997,5.074844054101895,49.37106189656995,0.20457,0.05781,0.00064,-0.005291487048664352,3.0000000000002965e-05,2.704819305704552,1.0846830037554856e-170,-1.3645279082000434e-170,2.558055828627636e-171,,,,2.5896798064694624e-175,2.092394336335867e-173,-2.7183332402561074e-172,-3.812529894403029e-05,0.002079768607154564,0.02020395252613163,-6.148460585152957e-174,1.548826837442811e-174,-8.976472618993952e-174,49.63131416074084,0.0,2388,3292,3500,3552,3548
0.005,-0.10965356546454291,5.072678738023233,49.36162008499082,0.2045,0.05728,0.00064,-0.005292954924485463,3.000000000000302e-05,2.7056749276432344,2.8086568709876845e-170,-1.759329440268568e-170,2.100571287407955e-170,,,,1.599792314600859e-177,1.061949949463462e-174,-1.4106725902475604e-173,-4.696482969473087e-05,0.0024928894813061662,0.02422350810862394,-4.563423522046891e-174,2.82059602186461e-174,-8.017156249453689e-174,49.62170523972933,0.0,2388,3292,3500,3552,3548
0.00583,-0.11005261903619443,5.07115136846615,49.35073635152248,0.20519,0.05743,0.00064,-0.005294665383415192,3.0000000000003033e-05,2.7065861176753585,4.683250948602331e-170,-2.0647168738651905e-170,4.2069655653911724e-170,,,,-3.2498018457345264e-175,-2.4245543037833537e-173,3.143162564429695e-172,-5.5909398025032634e-05,0.0029058600206865086,0.02824223620768905,-1.5133554700745017e-174,4.377422637043175e-174,-5.449263383626372e-174,49.61072329868146,0.0,2388,3292,3500,3552,3548
0.00667,-0.1088108927342085,5.070136463783728,49.338349436021325,0.20416,0.05776,0.00063,-0.005296482347602498,3.0000000000003006e-05,2.7074863090924515,6.5407579605969986e-170,-2.2228039265410722e-170,6.411323719930756e-170,,,,-7.030813922555388e-175,-5.364967384178147e-173,6.959386786741706e-172,-6.492701243699677e-05,0.003323701361950868,0.03230842392030743,3.1111606806938036e-174,6.143966957226563e-174,-1.0743158322880328e-174,49.59829481587762,0.0,2388,3292,3500,3552,3548
0.0075,-0.1061832542361829,5.069475503738505,49.32454474565043,0.20399,0.05782,0.00063,-0.0052982401261611545,3.0000000000002938e-05,2.7082985520455325,8.170383223915752e-170,-2.1765299789283316e-170,8.495205596800315e-170,,,,-1.1045484762118354e-174,-8.498498503390446e-173,1.102664426249995e-171,-7.367974665138186e-05,0.003736500174566649,0.03632513833678456,9.100286924026714e-174,7.93500178015174e-174,4.994355850492937e-174,49.58448921923222,0.0,2388,3292,3500,3552,3548
