TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,0.30957987188457536,6.224408301083219,56.98868330064913,0.20273,0.04793,0.00063,-0.003624983912282605,2.0000000000002038e-05,1.8531147066423406,-1.8225152639579587e-297,-1.6302595663500856e-297,1.5676071729804388e-297,,,,4.579395377780861e-301,3.5104527480368965e-299,-4.55651087050167e-298,0.0,0.0,0.0,0.0,-0.0,0.0,57.32843206243613,0.0,4676,5744,5908,5952,5956
0.00083,0.3035217121335922,6.225898770588314,57.03094322358591,0.20276,0.04791,0.00063,-0.0036087336087803033,2.0000000000002112e-05,1.8447699286527934,-3.194546489583684e-297,-1.1415803241107744e-297,5.1389540097570335e-297,,,,1.4939841234935885e-300,1.153500165610792e-298,-1.4972111482789784e-297,2.4960285137755632e-05,0.0005068706763483557,0.004641910025241395,-2.042521095793106e-301,1.1284575970049732e-301,2.730341655910166e-301,57.37057107876153,0.0,4676,5744,5908,5952,5956
0.00167,0.29744123375121145,6.227297025167027,57.07138668641652,0.20304,0.04792,0.00063,-0.0035923484045576513,2.0000000000002167e-05,1.836360062280739,-4.5799563261811783e-297,-3.950893466164386e-298,9.097745933048526e-297,,,,2.642073375017762e-300,2.0431425432918933e-298,-2.6519370495295426e-297,4.9721160434101314e-05,0.0010199672495250672,0.009343154222193315,-5.245771745944545e-301,1.7615962347379995e-301,8.596146766344914e-301,57.41089511440899,0.0,4676,5744,5908,5952,5956
0.0025,0.29139283807691213,6.2285249305227275,57.10858971769581,0.20363,0.0481,0.00063,-0.0035761372372060426,2.000000000000218e-05,1.8280452216740954,-5.828531870138783e-297,5.954947273607776e-298,1.310842198358105e-296,,,,3.804805884263247e-300,2.9445950434289024e-298,-3.821991348071034e-297,7.369347874933197e-05,0.0015270624450741306,0.013991592331569335,-9.483223417989347e-301,1.680008198156268e-301,1.763661081772356e-300,57.44798040088387,0.0,4676,5744,5908,5952,5956
0.00333,0.28545843407945204,6.2295248815161175,57.141333345336285,0.20297,0.04774,0.00063,-0.003560480813304394,2.0000000000002153e-05,1.8200216683641006,-6.764959102929416e-297,1.7856754626797848e-297,1.673965334748124e-296,,,,4.857028519730363e-300,3.760950635561435e-298,-4.881591858784482e-297,9.717795931572578e-05,0.00203424833999695,0.018642878074349965,-1.4610222495490007e-300,7.105980962379042e-302,2.9788210006128988e-300,57.480609280433484,0.0,4676,5744,5908,5952,5956
0.00417,0.27974794182336105,6.230265704316681,57.168689689611405,0.20288,0.04805,0.00063,-0.003545801202797411,2.0000000000002106e-05,1.8125062580214295,-7.201552498078124e-297,3.0968628393666957e-297,1.9486539454258771e-296,,,,5.6522864396563446e-300,4.37875584165722e-298,-5.6834797280681584e-297,0.00012046559241567349,0.0025476166317144333,0.023352679643435882,-2.0364704605337134e-300,-1.301105334971287e-301,4.471412596430191e-300,57.50785642400889,0.0,4676,5744,5908,5952,5956
0.005,0.27439371873613283,6.230744641015906,57.190088369440836,0.20273,0.04783,0.00063,-0.0035325248927914926,2.000000000000205e-05,1.8057176632224934,-6.95577253101567e-297,4.415952970155662e-297,2.08069253403511e-296,,,,6.03336801248345e-300,4.6761675156044336e-298,-6.069506682531801e-297,0.00014302553062954133,0.003054923054388441,0.028008397036386988,-2.6128363984556655e-300,-4.359685343264981e-301,6.111819988415951e-300,57.529155029418625,0.0,4676,5744,5908,5952,5956
0.00583,0.26954007301999716,6.230985395467192,57.20536143015498,0.20279,0.04784,0.00063,-0.0035210414068372275,2.000000000000201e-05,1.7998553939304733,-5.871870648145798e-297,5.5986266469057376e-297,2.0171596265606963e-296,,,,5.846872380892514e-300,4.534228905917409e-298,-5.885270998945823e-297,0.000165169891192621,0.0035622587767687227,0.03266560739090323,-3.135068993744098e-300,-8.436770924064933e-301,7.780117070776913e-300,57.54434122660674,0.0,4676,5744,5908,5952,5956
0.00667,0.2653297023430062,6.23103284614222,57.21476360886674,0.20318,0.04795,0.00063,-0.0035116608457529536,2.0000000000001997e-05,1.795078237856655,-3.845365889374498e-297,6.476998033373985e-297,1.7126499533119466e-296,,,,4.961261447919793e-300,3.850849877185297e-298,-4.9982633747220495e-297,0.00018720759567712747,0.004075718852359514,0.037379945382761,-3.535438573563009e-300,-1.3412169804833782e-300,9.316873213876039e-300,57.553673601249386,0.0,4676,5744,5908,5952,5956
0.0075,0.2618890884105542,6.23094545561089,57.218962955501134,0.20289,0.04767,0.00063,-0.003504574691782943,2.000000000000201e-05,1.7914842442178682,-8.483954263690477e-298,6.871931228792838e-297,1.1363312020084446e-296,,,,3.287326872260862e-300,2.5566646138857124e-298,-3.318449697559776e-297,0.00020867146347689104,0.004583064681991335,0.04203871404178626,-3.7265286373689026e-300,-1.884671914140083e-300,1.04767361769243e-299,57.557823003206416,0.0,4676,5744,5908,5952,5956
