TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-0.5533483436194081,6.131889304457604,56.94846991143359,0.20654,0.04652,0.00064,-0.009968481355932732,6.0000000000004765e-05,5.095129808196426,-7.786094862615003e-228,9.035319754408339e-228,3.7251019738934604e-227,,,,-5.916396869378315e-231,-4.598510723862528e-229,5.968762704162827e-228,0.0,0.0,0.0,0.0,-0.0,0.0,57.28031499638392,0.0,3532,4396,4584,4628,4628
0.00083,-0.5629028539129614,6.131694517237878,56.95950816761987,0.2068,0.04623,0.00064,-0.009964283957511257,6.0000000000004575e-05,5.092810164300201,-6.053042770607279e-228,9.676766699849681e-228,3.6457572030608983e-227,,,,-1.2729552055073696e-231,-9.922368051644052e-230,1.2879156157347264e-228,-4.544426062833906e-05,0.0004992688927569557,0.004637364649565386,-5.634120517549289e-232,-7.617971076825254e-232,3.0007873338257736e-231,57.29136154755639,0.0,3532,4396,4584,4628,4628
0.00167,-0.572238066965074,6.131683239906531,56.97058256733891,0.20686,0.0463,0.00064,-0.009960280798586185,6.000000000000441e-05,5.090602745111749,-3.183152591153047e-228,9.416002156594183e-228,3.1403954451771176e-227,,,,4.757319855967368e-231,3.691505732288659e-229,-4.791459005592054e-228,-9.221433685035587e-05,0.0010045445831068196,0.009331512248027158,-9.43961773050178e-232,-1.5484573701057254e-231,5.796817947952801e-231,57.30246306941626,0.0,3532,4396,4584,4628,4628
0.0025,-0.581129618363742,6.131991200074264,56.981475890662566,0.20674,0.04644,0.00064,-0.00995655172675522,6.000000000000428e-05,5.088557765096811,8.099099057051708e-229,8.039973633352488e-228,2.1508484426139907e-227,,,,1.1876968530577135e-230,9.221761301602661e-229,-1.1969587313278292e-227,-0.00013916966537161997,0.0015038171650700975,0.013970671475940086,-1.0405800426387892e-231,-2.2591163284781393e-231,7.950962703330878e-231,57.31341572781444,0.0,3532,4396,4584,4628,4628
0.00333,-0.5893996328257176,6.132718335723062,56.991953190383136,0.20658,0.04651,0.00064,-0.009953186316094655,6.000000000000417e-05,5.086727956495011,5.784124233083004e-228,5.40229249093038e-228,6.570972861029858e-228,,,,1.9587806065450235e-230,1.521164905170949e-228,-1.9744308458522612e-227,-0.00018682366698141966,0.0020031318873367106,0.018610700733973078,-7.721270217975144e-232,-2.806371145796881e-231,9.09411952867749e-231,57.32399457964624,0.0,3532,4396,4584,4628,4628
0.00417,-0.5969307557725927,6.133916006879389,57.00176562150659,0.2064,0.04607,0.00064,-0.009950268887075276,6.000000000000409e-05,5.085160389803885,1.1450452866876215e-227,1.457366624769658e-228,-1.310272336396653e-227,,,,2.719238808221197e-230,2.1119488472245435e-228,-2.741253553060483e-227,-0.00023570285165244726,0.002508541755520617,0.02330746993646056,-6.202797612499457e-233,-3.089002820681954e-231,8.824998344455493e-231,57.33395622033953,0.0,3532,4396,4584,4628,4628
0.005,-0.6036697675736336,6.1355789445016375,57.010654397912454,0.20653,0.04627,0.00064,-0.009947852976821745,6.0000000000004006e-05,5.083883341126905,1.7365494224869841e-227,-3.7075013421274094e-228,-3.6598918803980993e-227,,,,3.381798980555755e-230,2.626741202644412e-228,-3.4094414201668698e-227,-0.00028458109985865716,0.0030080512992337657,0.027949086574081138,1.111112453900625e-231,-2.997396461136244e-231,6.801569939335097e-231,57.34304195846876,0.0,3532,4396,4584,4628,4628
0.00583,-0.6096222240299826,6.13764337437829,57.01835480582496,0.20684,0.04618,0.00064,-0.009945935739651293,6.0000000000003925e-05,5.0828935031262565,2.293930169264937e-227,-9.846159454890627e-228,-6.233449375749426e-227,,,,3.846647604750767e-230,2.988008909517114e-228,-3.8783585333973314e-227,-0.0003339760367748278,0.003507712589668846,0.0325913785822791,2.751981152896708e-231,-2.4456065995984444e-231,2.773842313838597e-231,57.35098159761543,0.0,3532,4396,4584,4628,4628
0.00667,-0.6148410180189873,6.139992176821041,57.02460086835226,0.20659,0.04619,0.00064,-0.009944443412254844,6.0000000000003844e-05,5.0821491064507,2.746156867355551e-227,-1.653832466745617e-227,-8.805308134094863e-227,,,,4.0091470333544983e-230,3.1144656769942735e-228,-4.0424973537435064e-227,-0.0003844263712737294,0.00401357572964936,0.03729017644196655,4.828597813725081e-231,-1.358513084789512e-231,-3.4224265553674445e-231,57.35749852986742,0.0,3532,4396,4584,4628,4628
0.0075,-0.6194118075034283,6.142467055939549,57.029133093105145,0.20651,0.04662,0.00064,-0.009943233932001087,6.000000000000376e-05,5.081571926468426,3.014819906707213e-227,-2.318953322525801e-227,-1.1089497244686975e-226,,,,3.77015787119827e-230,2.9290892608962544e-228,-3.801884928964803e-227,-0.00043467465517998526,0.004513613068703893,0.04193347503213842,7.173977873097644e-231,2.588676018097215e-232,-1.1521900247150214e-230,57.36231858870139,0.0,3532,4396,4584,4628,4628
0.00833,-0.6234375086273183,6.1448866269554046,57.03171306495811,0.20676,0.04619,0.00064,-0.009942115783017725,6.000000000000371e-05,5.081057595151959,3.0208561156211375e-227,-2.905041443449649e-227,-1.2755275151593083e-226,,,,3.0485197520964985e-230,2.3688158493325422e-228,-3.0746659537860453e-227,-0.0004852729151136422,0.005013849668165071,0.04657706317050242,9.631192116927852e-231,2.3856342309598193e-231,-2.122946476126178e-230,57.36518631634532,0.0,3532,4396,4584,4628,4628
0.00917,-0.6270234164731051,6.1470684807964515,57.03214701509481,0.20685,0.04613,0.00064,-0.009940877550250176,6.000000000000371e-05,5.080491338015351,2.6931506640639236e-227,-3.325833127369301e-227,-1.3451838087838791e-226,,,,1.794883905319617e-230,1.3952851880694333e-228,-1.8110496668025111e-227,-0.0005367944061496298,0.005520302802514662,0.05127672233352075,1.1985477190293688e-230,4.952879171628639e-231,-3.2027319558172485e-230,57.36589058337536,0.0,3532,4396,4584,4628,4628
0.01,-0.6302644169674682,6.148852826384872,57.03031574862651,0.20671,0.04668,0.00064,-0.009939322204175947,6.0000000000003735e-05,5.0797660597854035,1.9785638798905013e-227,-3.490276459503194e-227,-1.2841883292532223e-226,,,,5.724479798454129e-233,5.725415285120446e-231,-7.438091006328908e-230,-0.0005879804797807458,0.006020888202811975,0.055920376286326,1.3887402256855696e-230,7.727819626088238e-231,-4.2731887937942245e-230,57.36429672456443,0.0,3532,4396,4584,4628,4628
0.01083,-0.6332359548389647,6.150124912329186,57.02620365500865,0.20731,0.04616,0.00064,-0.00993730186961646,6.000000000000376e-05,5.078800597192778,8.526520557369967e-228,-3.3113551051765517e-227,-1.064267611515724e-226,,,,-2.2639788946305663e-230,-1.757193301304659e-228,2.2807841886216492e-227,-0.0006394194751675433,0.006521598035021631,0.060563788276027083,1.5040032732488683e-230,1.0496865860542829e-230,-5.229280434120374e-230,57.36037767932037,0.0,3532,4396,4584,4628,4628
0.01167,-0.6359902872951632,6.1508329343045665,57.01991845253,0.20665,0.04628,0.00064,-0.009934749472709174,6.000000000000379e-05,5.077556273683737,-6.699217753036894e-228,-2.716830908914482e-227,-6.672074713695953e-227,,,,-4.891151680964908e-230,-3.797906827256468e-228,4.9295775869539675e-227,-0.0006917141347959537,0.007028422100218636,0.06526271659910189,1.5115321262632814e-230,1.2980599062068618e-230,-5.942682797770783e-230,57.354235499781794,0.0,3532,4396,4584,4628,4628
0.0125,-0.6385585631849066,6.150998086174684,57.0116962632186,0.20687,0.04629,0.00064,-0.009931702239183578,6.0000000000003844e-05,5.076049156203648,-2.5265260089845134e-227,-1.6612273925613862e-227,-8.957326898640167e-228,,,,-7.680022390666712e-230,-5.964378312927606e-228,7.741602374865956e-227,-0.0007436029303222731,0.007529248093808877,0.0699051146816021,1.381399942293232e-230,1.4762972267473969e-230,-6.250779588880816e-230,57.34610749915146,0.0,3532,4396,4584,4628,4628
0.01334,-0.6409576590161008,6.150714446526006,57.00189126039603,0.20697,0.04636,0.00064,-0.009928310739941389,6.000000000000395e-05,5.074354771181824,-4.600646856974689e-227,-1.3805665060268325e-228,6.529444586104098e-227,,,,-1.0364356589389784e-229,-8.049828839179751e-228,1.0448464988348854e-226,-0.000796321557709399,0.008036103253581211,0.07460270251475005,1.0877461658699814e-230,1.5504313278938428e-230,-6.018659391331932e-230,57.33635602464956,0.0,3532,4396,4584,4628,4628
